semilla,tasa_arribo,tasa_servicio,rho,tiempo_simulacion,capacidad_cola,clientes_generados,clientes_aceptados,clientes_rechazados,clientes_atendidos,promedio_clientes_sistema,promedio_clientes_cola,tiempo_promedio_sistema,tiempo_promedio_cola,utilizacion_servidor,probabilidad_denegacion,factor_arribo,modelo_cola,replica,estado_teorico
20310629,2.5,10.0,0.25,10000.0,50,25020,25020,0,25019,0.3303559947313854,0.08009264230735721,0.13203326477519334,0.03201272725023271,0.2502633524240281,0.0,0.25,M/M/1/K,3,capacidad_finita_regimen_estacionario
20310630,2.5,10.0,0.25,10000.0,50,24704,24704,0,24704,0.33007189748906246,0.08468945010091829,0.13361070979965287,0.03428167507323441,0.24538244738814416,0.0,0.25,M/M/1/K,4,capacidad_finita_regimen_estacionario
20310631,2.5,10.0,0.25,10000.0,50,25158,25158,0,25158,0.3391280855767991,0.08615832426089073,0.13479930263804715,0.034246889363578475,0.2529697613159083,0.0,0.25,M/M/1/K,5,capacidad_finita_regimen_estacionario
20310632,2.5,10.0,0.25,10000.0,50,25146,25146,0,25146,0.34083866538507857,0.08807289055871494,0.1355438898373811,0.03502461248656444,0.25276577482636364,0.0,0.25,M/M/1/K,6,capacidad_finita_regimen_estacionario
20310633,2.5,10.0,0.25,10000.0,50,24957,24957,0,24957,0.3316121214157979,0.08056542627958131,0.13287339079849256,0.03228169502727944,0.2510466951362166,0.0,0.25,M/M/1/K,7,capacidad_finita_regimen_estacionario
20310634,2.5,10.0,0.25,10000.0,50,25029,25029,0,25029,0.3288316692125486,0.08005843401961439,0.13138026657579152,0.03198626953518494,0.24877323519293423,0.0,0.25,M/M/1/K,8,capacidad_finita_regimen_estacionario
20310635,2.5,10.0,0.25,10000.0,50,25201,25201,0,25201,0.332708639482253,0.08188816393817416,0.13202199892157174,0.032494013705080815,0.2508204755440788,0.0,0.25,M/M/1/K,9,capacidad_finita_regimen_estacionario
20310726,5.0,10.0,0.5,10000.0,50,49959,49959,0,49959,0.9962835710058991,0.4966306592021408,0.1994202387969934,0.09940764611023854,0.499652911803758,0.0,0.5,M/M/1/K,0,capacidad_finita_regimen_estacionario
20310727,5.0,10.0,0.5,10000.0,50,50262,50262,0,50262,1.0014314592855298,0.4991054375104985,0.1992422624021191,0.09930075156390485,0.5023260217750323,0.0,0.5,M/M/1/K,1,capacidad_finita_regimen_estacionario
20310728,5.0,10.0,0.5,10000.0,50,49901,49901,0,49900,0.998862736709403,0.4973990109360237,0.20017251670678038,0.09967916050822118,0.5014637257733794,0.0,0.5,M/M/1/K,2,capacidad_finita_regimen_estacionario
20310729,5.0,10.0,0.5,10000.0,50,49999,49999,0,49995,0.9900410682233985,0.4895870453861998,0.19801911978921002,0.09791888075149288,0.5004540228371988,0.0,0.5,M/M/1/K,3,capacidad_finita_regimen_estacionario
20310730,5.0,10.0,0.5,10000.0,50,49866,49866,0,49866,0.9928193862350041,0.4932591962665797,0.19909745843560825,0.09891693664352057,0.4995601899684242,0.0,0.5,M/M/1/K,4,capacidad_finita_regimen_estacionario
20310731,5.0,10.0,0.5,10000.0,50,50116,50116,0,50115,1.0134498949541026,0.5118555206926636,0.2022209824090665,0.10213257724331576,0.5015943742614388,0.0,0.5,M/M/1/K,5,capacidad_finita_regimen_estacionario
20310732,5.0,10.0,0.5,10000.0,50,50069,50069,0,50067,1.009836607846049,0.504592912417841,0.20169119934461205,0.10077974073219577,0.5052436954282057,0.0,0.5,M/M/1/K,6,capacidad_finita_regimen_estacionario
20310733,5.0,10.0,0.5,10000.0,50,50124,50124,0,50122,0.9775203439726358,0.482681228677317,0.1950271029155429,0.09630091484292645,0.4948391152953189,0.0,0.5,M/M/1/K,7,capacidad_finita_regimen_estacionario
20310734,5.0,10.0,0.5,10000.0,50,50231,50231,0,50229,0.9926682461172881,0.49493900131843893,0.19762497311310323,0.09853308606289819,0.49772924479884895,0.0,0.5,M/M/1/K,8,capacidad_finita_regimen_estacionario
20310735,5.0,10.0,0.5,10000.0,50,49798,49798,0,49798,0.9856635427892388,0.4884177066266202,0.19793235527315126,0.09807978365127519,0.49724583616261864,0.0,0.5,M/M/1/K,9,capacidad_finita_regimen_estacionario
20310826,7.5,10.0,0.75,10000.0,50,75279,75279,0,75271,3.0543993907663913,2.299726946261439,0.40577174552515677,0.3055114318822487,0.7546724445049334,0.0,0.75,M/M/1/K,0,capacidad_finita_regimen_estacionario
20310827,7.5,10.0,0.75,10000.0,50,75617,75617,0,75614,3.1294438667511995,2.371963031316196,0.41386887245873916,0.3136924851024747,0.7574808354350067,0.0,0.75,M/M/1/K,1,capacidad_finita_regimen_estacionario
20310828,7.5,10.0,0.75,10000.0,50,75322,75322,0,75320,3.1029268497367037,2.3473896394862246,0.4119639589974452,0.31165493314034004,0.7555372102504537,0.0,0.75,M/M/1/K,2,capacidad_finita_regimen_estacionario
20310829,7.5,10.0,0.75,10000.0,50,74827,74827,0,74827,2.9538822516563914,2.205426816176517,0.3947615501966352,0.2947367683024212,0.7484554354798484,0.0,0.75,M/M/1/K,3,capacidad_finita_regimen_estacionario
20310830,7.5,10.0,0.75,10000.0,50,74377,74377,0,74370,2.82474111532439,2.0843162668310877,0.3798098772248382,0.2802517628205944,0.74042484849332,0.0,0.75,M/M/1/K,4,capacidad_finita_regimen_estacionario
20310831,7.5,10.0,0.75,10000.0,50,74803,74803,0,74800,3.0563419774837297,2.3051660552230273,0.4085971996654523,0.3081733146842749,0.7511759222606835,0.0,0.75,M/M/1/K,5,capacidad_finita_regimen_estacionario
20310832,7.5,10.0,0.75,10000.0,50,74953,74953,0,74947,3.0114250811316716,2.2607871256595327,0.40177687028796505,0.30162171839495516,0.7506379554720954,0.0,0.75,M/M/1/K,6,capacidad_finita_regimen_estacionario
20310833,7.5,10.0,0.75,10000.0,50,74680,74680,0,74674,3.029662817183703,2.2807959130191024,0.40568983601041364,0.3054060680518751,0.7488669041646113,0.0,0.75,M/M/1/K,7,capacidad_finita_regimen_estacionario
20310834,7.5,10.0,0.75,10000.0,50,74647,74647,0,74646,2.990646966359773,2.2448093660167587,0.40064348176778325,0.30072717074507216,0.7458376003429934,0.0,0.75,M/M/1/K,8,capacidad_finita_regimen_estacionario
20310835,7.5,10.0,0.75,10000.0,50,75358,75358,0,75357,2.9967891096419166,2.2441042549250225,0.3976731805381858,0.29779073403771755,0.7526848547168749,0.0,0.75,M/M/1/K,9,capacidad_finita_regimen_estacionario
20310926,10.0,10.0,1.0,10000.0,50,100540,97978,2562,97937,27.79820397339898,26.813324612848856,2.837394432548075,2.736831956981554,0.9848793605503022,0.025482395066640143,1.0,M/M/1/K,0,capacidad_finita_regimen_estacionario
20310927,10.0,10.0,1.0,10000.0,50,99879,97995,1884,97950,24.008386370151083,23.033026446787314,2.4501080848066215,2.350531325260482,0.9753599233641258,0.018862824017060645,1.0,M/M/1/K,1,capacidad_finita_regimen_estacionario
20310928,10.0,10.0,1.0,10000.0,50,99713,97906,1807,97883,24.21508672488227,23.237620684717804,2.473550126390186,2.3736903873540176,0.9774660401645276,0.018122010169185562,1.0,M/M/1/K,2,capacidad_finita_regimen_estacionario
20310929,10.0,10.0,1.0,10000.0,50,100567,98092,2475,98084,28.896646388793528,27.91009805475856,2.946077581604891,2.8454968013489164,0.9865483340353377,0.024610458699175674,1.0,M/M/1/K,3,capacidad_finita_regimen_estacionario
20310930,10.0,10.0,1.0,10000.0,50,99831,97880,1951,97850,24.61880378437013,23.641425901233447,2.515632871404062,2.4157482539394723,0.9773778831363715,0.019543027716841462,1.0,M/M/1/K,4,capacidad_finita_regimen_estacionario
20310931,10.0,10.0,1.0,10000.0,50,100094,98459,1635,98456,25.229880159215124,24.248961132128226,2.5625402380869198,2.462910897662987,0.9809190270871013,0.016334645433292706,1.0,M/M/1/K,5,capacidad_finita_regimen_estacionario
20310932,10.0,10.0,1.0,10000.0,50,100291,98140,2151,98102,25.352071185600842,24.375589044878513,2.5834856135323587,2.4839488471768223,0.9764821407213745,0.02144758752031588,1.0,M/M/1/K,6,capacidad_finita_regimen_estacionario
20310933,10.0,10.0,1.0,10000.0,50,99911,97950,1961,97932,26.22477430582761,25.24394804627737,2.677700826579923,2.57754728955384,0.980826259550125,0.01962746844691776,1.0,M/M/1/K,7,capacidad_finita_regimen_estacionario
20310934,10.0,10.0,1.0,10000.0,50,100093,98491,1602,98476,24.750018082045788,23.76915765225396,2.5131395751515067,2.4135365276268432,0.9808604297913688,0.016005115242824174,1.0,M/M/1/K,8,capacidad_finita_regimen_estacionario
20310935,10.0,10.0,1.0,10000.0,50,100264,98374,1890,98330,26.839376047568738,25.85594588639974,2.728359905538649,2.6283466753183116,0.9834301611687734,0.018850235378600495,1.0,M/M/1/K,9,capacidad_finita_regimen_estacionario
20311026,12.5,10.0,1.25,10000.0,50,125181,100069,25112,100018,46.97766629383231,45.9776696821648,4.695797586134173,4.5958224538221435,0.9999966116678343,0.2006055232024029,1.25,M/M/1/K,0,capacidad_finita_regimen_estacionario
20311027,12.5,10.0,1.25,10000.0,50,124740,99890,24850,99840,47.107309835334505,46.10732516736621,4.716955887644771,4.61679799406075,0.9999846679690836,0.19921436588103256,1.25,M/M/1/K,1,capacidad_finita_regimen_estacionario
20311028,12.5,10.0,1.25,10000.0,50,124660,99608,25052,99564,46.911946030294246,45.91195914451243,4.710868778255898,4.610432740590143,0.9999868857810623,0.2009626183218354,1.25,M/M/1/K,2,capacidad_finita_regimen_estacionario
20311029,12.5,10.0,1.25,10000.0,50,124983,100088,24895,100039,47.030362643754586,46.03036396380168,4.6998131989154315,4.5998531301074905,0.9999986799531507,0.1991870894441644,1.25,M/M/1/K,3,capacidad_finita_regimen_estacionario
20311030,12.5,10.0,1.25,10000.0,50,125309,99568,25741,99519,47.144917581744394,46.144917888881096,4.7362693358639545,4.635786611506109,0.9999996928638871,0.20542020126247915,1.25,M/M/1/K,4,capacidad_finita_regimen_estacionario
20311031,12.5,10.0,1.25,10000.0,50,125090,100286,24804,100242,47.04544368426831,46.04545831549763,4.692391636545463,4.592634975178146,0.9999853687691875,0.19828923175313773,1.25,M/M/1/K,5,capacidad_finita_regimen_estacionario
20311032,12.5,10.0,1.25,10000.0,50,124687,99723,24964,99675,47.00385934436207,46.00398762351187,4.71452792761057,4.614215653599834,0.9998717208503862,0.20021333418880877,1.25,M/M/1/K,6,capacidad_finita_regimen_estacionario
20311033,12.5,10.0,1.25,10000.0,50,124938,100153,24785,100103,46.93425693291946,45.934265609779196,4.6872978298799675,4.587401701660821,0.9999913231401093,0.19837839568425938,1.25,M/M/1/K,7,capacidad_finita_regimen_estacionario
20311034,12.5,10.0,1.25,10000.0,50,124924,100577,24347,100528,46.899736779209924,45.89988565859977,4.664330442178636,4.564870863662813,0.9998511206093661,0.19489449585347893,1.25,M/M/1/K,8,capacidad_finita_regimen_estacionario
20311035,12.5,10.0,1.25,10000.0,50,125074,99862,25212,99811,47.0428465303479,46.0428843849798,4.711763364209515,4.6115798046899235,0.999962145368722,0.20157666661336487,1.25,M/M/1/K,9,capacidad_finita_regimen_estacionario
